Record Length,Analog:7000,
Sample Interval,Analog:1.000000E-05,
Vertical Units,CH1:V, CH3:V, CH4:V,,
Vertical Scale,CH1:+2.000000E+00, CH3:+2.000000E+00, CH4:+5.000000E-01,,
Vertical Offset,CH1:-6.600000E+00, CH3:-6.160000E+00, CH4:-1.278000E+01,,
Horizontal Units,us,
Horizontal Scale,+5.000000E+03,
Model Number,SDS1104X-E,
Serial Number,SDSMMGKD7R7907,
Software Version,8.3.6.1.37R10,
Source,CH1,CH3,CH4
Second,Value,Value,Value
+4.803600E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.803700E-01,+9.880000E+00,+1.264000E+01,+1.052000E+01
+4.803800E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.803900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.804000E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.804100E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.804200E-01,+5.720000E+00,+1.264000E+01,+1.052000E+01
+4.804300E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.804400E-01,+9.200001E-01,+1.256000E+01,+1.052000E+01
+4.804500E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.804600E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.804700E-01,+1.240000E+00,+1.272000E+01,+1.052000E+01
+4.804800E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.804900E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.805000E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.805100E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.805200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.805300E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.805400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.805500E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.805600E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.805700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.805800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.805900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.806000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.806100E-01,+1.228000E+01,+1.272000E+01,+1.052000E+01
+4.806200E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.806300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.806400E-01,+1.188000E+01,+1.248000E+01,+1.052000E+01
+4.806500E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.806600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.806700E-01,+1.204000E+01,+1.280000E+01,+1.052000E+01
+4.806800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.806900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.807000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.807100E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.807200E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.807300E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.807400E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.807500E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.807600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.807700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.807800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.807900E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.808000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.808100E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.808200E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.808300E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.808400E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.808500E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.808600E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.808700E-01,+1.196000E+01,+1.256000E+01,+1.052000E+01
+4.808800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.808900E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.809000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.809100E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.809200E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.809300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.809400E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.809500E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.809600E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.809700E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.809800E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.809900E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.810000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.810100E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.810200E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.810300E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.810400E-01,+1.228000E+01,+1.272000E+01,+1.052000E+01
+4.810500E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.810600E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.810700E-01,+1.196000E+01,+1.248000E+01,+1.052000E+01
+4.810800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.810900E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.811000E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.811100E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.811200E-01,+1.220000E+01,+1.264000E+01,+1.052000E+01
+4.811300E-01,+7.320000E+00,+1.264000E+01,+1.052000E+01
+4.811400E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.811500E-01,+9.200001E-01,+1.256000E+01,+1.052000E+01
+4.811600E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.811700E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.811800E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.811900E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.812000E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.812100E-01,+1.160000E+00,+1.256000E+01,+1.052000E+01
+4.812200E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.812300E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.812400E-01,+1.240000E+00,+1.280000E+01,+1.052000E+01
+4.812500E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.812600E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.812700E-01,+1.000000E+00,+1.256000E+01,+1.052000E+01
+4.812800E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.812900E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.813000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.813100E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.813200E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.813300E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.813400E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.813500E-01,+1.080000E+00,+1.256000E+01,+1.052000E+01
+4.813600E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.813700E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.813800E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.813900E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.814000E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.814100E-01,+1.240000E+00,+1.272000E+01,+1.052000E+01
+4.814200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.814300E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.814400E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.814500E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.814600E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.814700E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.814800E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.814900E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.815000E-01,+9.200001E-01,+1.256000E+01,+1.052000E+01
+4.815100E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.815200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.815300E-01,+1.240000E+00,+1.272000E+01,+1.052000E+01
+4.815400E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.815500E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.815600E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.815700E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.815800E-01,+1.000000E+00,+1.256000E+01,+1.052000E+01
+4.815900E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.816000E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.816100E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.816200E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.816300E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.816400E-01,+1.080000E+00,+1.256000E+01,+1.052000E+01
+4.816500E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.816600E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.816700E-01,+1.400000E+00,+1.280000E+01,+1.052000E+01
+4.816800E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.816900E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.817000E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.817100E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.817200E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.817300E-01,+1.240000E+00,+1.280000E+01,+1.052000E+01
+4.817400E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.817500E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.817600E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.817700E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.817800E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.817900E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.818000E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.818100E-01,+9.480000E+00,+1.272000E+01,+1.052000E+01
+4.818200E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.818300E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.818400E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.818500E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.818600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.818700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.818800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.818900E-01,+5.960000E+00,+1.264000E+01,+1.052000E+01
+4.819000E-01,+1.160000E+00,+1.256000E+01,+1.052000E+01
+4.819100E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.819200E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.819300E-01,+6.799998E-01,+1.248000E+01,+1.052000E+01
+4.819400E-01,+3.400000E+00,+1.264000E+01,+1.052000E+01
+4.819500E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.819600E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.819700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.819800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.819900E-01,+1.180000E+01,+1.264000E+01,+1.052000E+01
+4.820000E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.820100E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.820200E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.820300E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.820400E-01,+1.240000E+00,+1.272000E+01,+1.052000E+01
+4.820500E-01,+1.164000E+01,+1.264000E+01,+1.052000E+01
+4.820600E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.820700E-01,+1.196000E+01,+1.256000E+01,+1.052000E+01
+4.820800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.820900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.821000E-01,+3.960000E+00,+1.280000E+01,+1.052000E+01
+4.821100E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.821200E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.821300E-01,+1.160000E+00,+1.256000E+01,+1.052000E+01
+4.821400E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.821500E-01,+5.960000E+00,+1.264000E+01,+1.052000E+01
+4.821600E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.821700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.821800E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.821900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.822000E-01,+9.719999E+00,+1.272000E+01,+1.052000E+01
+4.822100E-01,+1.000000E+00,+1.256000E+01,+1.052000E+01
+4.822200E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.822300E-01,+1.000000E+00,+1.256000E+01,+1.052000E+01
+4.822400E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.822500E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.822600E-01,+1.196000E+01,+1.272000E+01,+1.052000E+01
+4.822700E-01,+1.220000E+01,+1.256000E+01,+1.052000E+01
+4.822800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.822900E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.823000E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.823100E-01,+1.960000E+00,+1.264000E+01,+1.052000E+01
+4.823200E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.823300E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.823400E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.823500E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.823600E-01,+8.200000E+00,+1.264000E+01,+1.052000E+01
+4.823700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.823800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.823900E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.824000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.824100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.824200E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.824300E-01,+2.280000E+00,+1.264000E+01,+1.052000E+01
+4.824400E-01,+1.000000E+00,+1.272000E+01,+1.052000E+01
+4.824500E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.824600E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.824700E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.824800E-01,+7.960000E+00,+1.264000E+01,+1.052000E+01
+4.824900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.825000E-01,+1.188000E+01,+1.264000E+01,+1.052000E+01
+4.825100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.825200E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.825300E-01,+1.220000E+01,+1.264000E+01,+1.052000E+01
+4.825400E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.825500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.825600E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.825700E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.825800E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.825900E-01,+1.236000E+01,+1.288000E+01,+1.052000E+01
+4.826000E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.826100E-01,+1.220000E+01,+1.264000E+01,+1.052000E+01
+4.826200E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.826300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.826400E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.826500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.826600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.826700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.826800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.826900E-01,+2.600000E+00,+1.264000E+01,+1.052000E+01
+4.827000E-01,+1.080000E+00,+1.256000E+01,+1.052000E+01
+4.827100E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.827200E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.827300E-01,+1.400000E+00,+1.280000E+01,+1.052000E+01
+4.827400E-01,+7.320000E+00,+1.264000E+01,+1.052000E+01
+4.827500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.827600E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.827700E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.827800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.827900E-01,+1.196000E+01,+1.272000E+01,+1.052000E+01
+4.828000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.828100E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.828200E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.828300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.828400E-01,+1.132000E+01,+1.264000E+01,+1.052000E+01
+4.828500E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.828600E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.828700E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.828800E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.828900E-01,+1.160000E+00,+1.264000E+01,+1.052000E+01
+4.829000E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.829100E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.829200E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.829300E-01,+1.188000E+01,+1.264000E+01,+1.052000E+01
+4.829400E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.829500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.829600E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.829700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.829800E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.829900E-01,+1.188000E+01,+1.256000E+01,+1.052000E+01
+4.830000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.830100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.830200E-01,+1.244000E+01,+1.280000E+01,+1.052000E+01
+4.830300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.830400E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.830500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.830600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.830700E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.830800E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.830900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.831000E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.831100E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.831200E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.831300E-01,+1.188000E+01,+1.240000E+01,+1.052000E+01
+4.831400E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.831500E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.831600E-01,+1.228000E+01,+1.272000E+01,+1.052000E+01
+4.831700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.831800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.831900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.832000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.832100E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.832200E-01,+1.220000E+01,+1.296000E+01,+1.052000E+01
+4.832300E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.832400E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.832500E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.832600E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.832700E-01,+3.880000E+00,+1.264000E+01,+1.052000E+01
+4.832800E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.832900E-01,+1.000000E+00,+1.272000E+01,+1.052000E+01
+4.833000E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.833100E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.833200E-01,+6.760000E+00,+1.264000E+01,+1.052000E+01
+4.833300E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.833400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.833500E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.833600E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.833700E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.833800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.833900E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.834000E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.834100E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.834200E-01,+1.172000E+01,+1.248000E+01,+1.052000E+01
+4.834300E-01,+1.204000E+01,+1.272000E+01,+1.052000E+01
+4.834400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.834500E-01,+1.220000E+01,+1.272000E+01,+1.052000E+01
+4.834600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.834700E-01,+1.220000E+01,+1.264000E+01,+1.052000E+01
+4.834800E-01,+1.640000E+00,+1.272000E+01,+1.052000E+01
+4.834900E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.835000E-01,+9.200001E-01,+1.264000E+01,+1.052000E+01
+4.835100E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.835200E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.835300E-01,+1.012000E+01,+1.272000E+01,+1.052000E+01
+4.835400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.835500E-01,+1.220000E+01,+1.264000E+01,+1.052000E+01
+4.835600E-01,+1.172000E+01,+1.248000E+01,+1.052000E+01
+4.835700E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.835800E-01,+7.160000E+00,+1.264000E+01,+1.052000E+01
+4.835900E-01,+1.240000E+00,+1.264000E+01,+1.052000E+01
+4.836000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.836100E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.836200E-01,+9.200001E-01,+1.240000E+01,+1.052000E+01
+4.836300E-01,+1.880000E+00,+1.264000E+01,+1.052000E+01
+4.836400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.836500E-01,+1.228000E+01,+1.288000E+01,+1.052000E+01
+4.836600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.836700E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.836800E-01,+1.172000E+01,+1.264000E+01,+1.052000E+01
+4.836900E-01,+1.240000E+00,+1.272000E+01,+1.052000E+01
+4.837000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.837100E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.837200E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.837300E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.837400E-01,+1.164000E+01,+1.264000E+01,+1.052000E+01
+4.837500E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.837600E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.837700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.837800E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.837900E-01,+1.228000E+01,+1.288000E+01,+1.052000E+01
+4.838000E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.838100E-01,+1.212000E+01,+1.272000E+01,+1.052000E+01
+4.838200E-01,+1.204000E+01,+1.256000E+01,+1.052000E+01
+4.838300E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.838400E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.838500E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.838600E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.838700E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.838800E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.838900E-01,+1.004000E+01,+1.264000E+01,+1.052000E+01
+4.839000E-01,+1.160000E+00,+1.272000E+01,+1.052000E+01
+4.839100E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.839200E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.839300E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.839400E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.839500E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.839600E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.839700E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.839800E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
+4.839900E-01,+9.200001E-01,+1.264000E+01,+1.052000E+01
+4.840000E-01,+1.156000E+01,+1.264000E+01,+1.052000E+01
+4.840100E-01,+1.196000E+01,+1.264000E+01,+1.052000E+01
+4.840200E-01,+1.212000E+01,+1.264000E+01,+1.052000E+01
+4.840300E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.840400E-01,+1.204000E+01,+1.264000E+01,+1.052000E+01
+4.840500E-01,+4.040000E+00,+1.256000E+01,+1.052000E+01
+4.840600E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.840700E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.840800E-01,+1.480000E+00,+1.288000E+01,+1.052000E+01
+4.840900E-01,+9.200001E-01,+1.256000E+01,+1.052000E+01
+4.841000E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.841100E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.841200E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.841300E-01,+9.200001E-01,+1.256000E+01,+1.052000E+01
+4.841400E-01,+1.080000E+00,+1.264000E+01,+1.052000E+01
+4.841500E-01,+1.000000E+00,+1.264000E+01,+1.052000E+01
+4.841600E-01,+1.080000E+00,+1.272000E+01,+1.052000E+01
